id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
642601683467820945,2 Lovely Double Rooms w. Private Guest Bathroom,27324664,Zoe,,Knowle,51.43752,-2.56381,Private room,125,2,4,2022-09-11,1.64,2,111,4,
643185080039106328,Superb quiet house in coombe dingle bristol,339164909,Peter,,Avonmouth & Lawrence Weston,51.49729,-2.6471,Entire home/apt,175,7,1,2022-07-21,0.48,1,90,1,
643426205473890973,Cosy room with access to garden and summer house.,462894857,Suzanne,,Hillfields,51.4671,-2.51368,Private room,45,1,2,2022-09-04,0.86,1,294,2,
643969269400596470,"Airy white, balcony room.",78170138,Victoria,,Ashley,51.46734,-2.57875,Private room,80,1,11,2022-09-05,3.71,2,347,11,
643987114526850027,Superb 3 bed,22764146,Peter,,Avonmouth & Lawrence Weston,51.4956106,-2.6479661,Entire home/apt,165,7,1,2022-07-17,0.45,2,90,1,
643992115919492421,Tasty balcony blue room.,78170138,Victoria,,Ashley,51.46913,-2.57804,Private room,90,1,7,2022-09-11,2.84,2,357,7,
644798645190686053,"Modern, spacious family home with open plan living",54481229,James,,Bishopston & Ashley Down,51.47879,-2.58792,Entire home/apt,375,2,1,2022-07-31,0.57,1,105,1,
644804184071290776,Spacious one bedroom flat in Bedminster,207357508,Grace,,Southville,51.4415457,-2.5952156,Entire home/apt,70,14,0,,,1,218,0,
645504136920835328,A funky 1 bed maisonette close to city centre.,462328893,Chris,,Cotham,51.4617897,-2.5968419,Entire home/apt,70,2,11,2022-09-14,3.63,2,11,11,
645560652170991127,Beautiful double room in the heart of Bristol.,72131879,Jenny,,Cotham,51.4666,-2.601,Private room,77,2,4,2022-07-17,1.26,2,19,4,
646077563182847574,Lovely 2 bedroom home,65192629,Hopewell,,Hartcliffe & Withywood,51.4094,-2.62118,Entire home/apt,144,1,1,2022-07-06,0.38,157,0,1,
646115205870545868,Lovely 2 bed house with garden and parking,463376440,Fiona,,Frome Vale,51.48615,-2.49871,Entire home/apt,111,3,2,2022-08-01,0.72,1,40,2,
646174629925719072,Harbourside Heaven in Bristol,152788806,Pass The Property,,Southville,51.44557,-2.61776,Entire home/apt,177,1,5,2022-08-21,1.97,22,92,5,
646196739691971407,"GroundFloor;Central;Spacious,Parking,TrainStation",396433533,Benjamin,,Ashley,51.46811,-2.5905,Entire home/apt,105,5,0,,,4,149,0,
646827788809272961,Marsh House by Mia Living  2 bed with free parking,392115476,Mia,,Central,51.45381,-2.59457,Entire home/apt,150,4,3,2022-08-29,1.00,8,165,3,
646872547643628589,Short Stay Bristol - Elmhurst Avenue House,90684209,Neil,,Eastville,51.47397,-2.54952,Entire home/apt,106,1,4,2022-09-04,4,17,352,4,
647705484706561432,Indie the T5 Campervan,419584332,Nancy,,Avonmouth & Lawrence Weston,51.49311,-2.64702,Entire home/apt,62,2,1,2022-07-17,0.45,1,363,1,
647707413545691444,"Relaxing, spacious garden flat in Redland",4424156,Tony,,Redland,51.47115,-2.60373,Entire home/apt,115,2,4,2022-09-05,1.62,1,10,4,
648365499727932831,Bright private room in Bristol,2027238,Marta,,Cotham,51.46586,-2.60626,Private room,50,1,26,2022-09-01,8.04,1,0,26,
649742600648909775,Two double bedrooms garden flat in a pleasant area,464363476,Mostafa,,Westbury-on-Trym & Henleaze,51.48285,-2.61217,Entire home/apt,180,1,4,2022-07-31,1.36,1,74,4,
649774115382055659,"Light and airy double room, quiet residential area",456748706,Allison,,Westbury-on-Trym & Henleaze,51.48921,-2.60713,Private room,39,1,1,2022-09-16,1,1,257,1,
649928703592041545,Business Stays for Professionals with parking,463432772,Mia Business Stays,,Westbury-on-Trym & Henleaze,51.49194,-2.60578,Entire home/apt,230,2,1,2022-08-14,0.77,1,49,1,
650457048781196831,Bright & airy flat in Bristol's best neighbourhood,13055791,Kate,,Clifton,51.45215,-2.62516,Entire home/apt,84,10,1,2022-08-26,1,1,263,1,
650473713564613015,Brynland Apartment by Cliftonvalley Apartments,16630323,Matt,,Bishopston & Ashley Down,51.47881,-2.5889,Entire home/apt,184,3,1,2022-09-09,1,19,88,1,
650657226938478337,Affordable Homely Spacious Centrally Located Flat,176836336,Ishola,,Ashley,51.46542,-2.58379,Entire home/apt,65,1,12,2022-09-18,4.00,1,58,12,
651252290810332879,double bedroom great transport links,23615860,Lena,,Easton,51.46255,-2.55965,Private room,30,2,0,,,1,171,0,
651349918535097078,3 BEDROOM HOME★PARKING & GARDEN★GROUPS & FAMILIES!,452246067,Prime,,Lockleaze,51.48484,-2.56637,Entire home/apt,200,1,3,2022-08-26,0.95,2,322,3,
652642605052745103,1 bedroom flat with outdoor space in leafy Cotham,464984328,Tom,,Cotham,51.4658457657935,-2.5948799774050713,Entire home/apt,91,3,1,2022-08-26,1,1,107,1,
653467388476451644,Your Apartment Redcliffe Parade No9 I Ground Floor,125651447,Your Apartment,,Central,51.44869,-2.59402,Entire home/apt,203,2,1,2022-07-22,0.48,64,356,1,
653497451387582171,Redcliffe Parade I Maisonette I Your Apartment,125651447,Your Apartment,,Central,51.44696,-2.59295,Entire home/apt,921,2,5,2022-08-26,2.17,64,305,5,
653554446518795034,Harbourside - Private Double room -Bristol Marina,21176789,Justine,,Hotwells & Harbourside,51.44685,-2.61038,Private room,61,1,9,2022-09-13,3.97,2,0,9,
653573086586112734,Stylish 1 Bed Flat In The Heart Of Bristol,12148398,Ellie,,Clifton,51.45006,-2.62123,Entire home/apt,115,2,0,,,2,346,0,
653579304601212154,Lovely 2 bedroom home,11688600,Theo,,Bishopston & Ashley Down,51.4839685,-2.5875855,Entire home/apt,103,49,0,,,1,355,0,
653974763293152417,Single Room - Perfect Location - Brislington - BS4,296349887,Stefan,,Brislington West,51.44476,-2.5527,Private room,36,1,8,2022-09-03,2.93,1,284,8,
654157282421958381,Ambrose Apartment - Hopewell,65192629,Hopewell,,Clifton,51.4516,-2.6146,Entire home/apt,90,1,0,,,157,134,0,
654171293539522855,Double Room with Desk in Friendly Home,9804257,Matthew,,Eastville,51.48013,-2.54981,Private room,35,10,0,,,1,173,0,
654791453913678775,Stylish 1 Bed Period Flat In The Heart Of Bristol,12148398,Ellie,,Hotwells & Harbourside,51.44956,-2.62025,Entire home/apt,129,4,1,2022-08-05,0.63,2,346,1,
654830404838676555,Cheerful 1 bedroom with free parking on premises,30867686,Nikkita,,Eastville,51.48524,-2.55681,Entire home/apt,60,3,0,,,1,1,0,
654845852782628898,Spacious 2 bed Southville flat near Harbourside,409628630,Jamie,,Southville,51.44329,-2.60328,Entire home/apt,80,1,14,2022-09-02,5.25,2,246,14,
654869021224790836,**Newly Renovated home in Bristol- DISCOUNTS**,134627181,Hilary,,St George Central,51.46363,-2.53639,Entire home/apt,115,3,11,2022-09-08,4.34,2,326,11,
655054776556114056,"Stylish & modern, Private 2 bedroom apartment",241885980,Indiya,,Eastville,51.46543,-2.54896,Entire home/apt,76,1,16,2022-09-20,10.43,1,329,16,
655094680119653751,Redland Suites - The Mews,236481623,Mairead,,Clifton Down,51.46768,-2.60896,Entire home/apt,134,2,11,2022-09-19,5.00,31,361,11,
655580026865940550,Large Bristol Apartment-Sleeps 10 -Parking -Wifi,152788806,Pass The Property,,Eastville,51.47435,-2.54726,Entire home/apt,251,2,1,2022-08-10,0.70,22,52,1,
656250473038025623,Bristolshortstays - Bishopston Bristol,425039657,Fraser,,Bishopston & Ashley Down,51.4857415,-2.5816127,Entire home/apt,144,2,7,2022-09-09,3.68,8,5,7,
656278256606201352,"Beautiful 3 bedroom home in St Werburgh's, Bristol",16298856,Pip,,Ashley,51.46689,-2.5768,Entire home/apt,150,2,4,2022-09-05,3.43,1,0,4,
656351977594287253,Old School I Your Apartment,125651447,Your Apartment,,Hotwells & Harbourside,51.44882,-2.61307,Entire home/apt,828,3,2,2022-08-12,1.09,64,272,2,
656551790173601107,Spacious 2 bed city centre flat,29869258,James,,Ashley,51.46242,-2.58562,Entire home/apt,106,2,8,2022-09-05,3.20,1,104,8,
656934247304814611,Peaceful apartment in an ideal location!,48493547,Emma,,Clifton,51.45055,-2.61932,Entire home/apt,110,5,4,2022-08-21,1.48,1,98,4,
657455493576159950,Incredible Riverside Retreat - Kayak & EV Parking,440795383,Xanders Getaways,,Brislington East,51.45532,-2.5416,Entire home/apt,118,1,0,,,4,175,0,
657727031628000174,"Big and spacious 4 bed house, with enclosed garden",466149362,Dominica,,Henbury & Brentry,51.51869,-2.62012,Entire home/apt,400,1,0,,,1,362,0,
657933474224860146,Charming coach house apartment  5 mins. to Clifton,133587975,Mick,,Clifton,51.4535,-2.63634,Entire home/apt,150,3,1,2022-08-14,0.77,1,28,1,
658659785141400284,Lovely bedsit in the heart of Filton,36502975,Mark,,Southmead,51.50998,-2.56878,Private room,45,1,2,2022-08-02,1.13,2,71,2,
658724782428626357,Cosy 1-bedroom garden flat,87892672,Saara,,Bishopston & Ashley Down,51.4830175,-2.5951529,Entire home/apt,85,1,7,2022-09-05,3.50,1,43,7,
659289790728347155,Enchanting Cottage with Cosy Attic Hideaway,466535712,Emma,,Bishopsworth,51.42703,-2.61425,Entire home/apt,82,1,15,2022-09-18,6.52,1,116,15,
659371133056159164,Student accommodation central bristol,465329309,Vicram,,Lawrence Hill,51.4619069287946,-2.5732335448265076,Entire home/apt,140,28,0,,,2,338,0,
659422875596301815,2-bedroom flat with large kitchen and parking,54102849,Hannah,,Stoke Bishop,51.48101,-2.6334,Entire home/apt,95,1,9,2022-09-18,4.03,1,36,9,
659604195151830181,Double Bedroom with a view of Redland Green.,401166062,Robyn,,Cotham,51.47127,-2.60773,Private room,40,1,4,2022-09-03,1.69,2,34,4,
660015989163419282,Gorgeous Bright Period Home-Free On Street Parking,26124423,Alice,,Windmill Hill,51.43909,-2.57632,Entire home/apt,106,2,9,2022-09-18,5.09,1,80,9,
660040834038548651,1 Bed Flat in Trendy Totterdown overlooking City,339987747,Daniel,,Windmill Hill,51.44134,-2.57387,Entire home/apt,65,7,0,,,1,334,0,
660164936485075927,Stunning Harbourside Penthouse with large terrace,82016848,Anthony,,Central,51.44721,-2.59848,Entire home/apt,800,2,0,,,1,64,0,
660560704292861118,"Lovely bedsit, own private entrance & en suite",36502975,Mark,,Southmead,51.51154,-2.56947,Private room,49,5,0,,,2,267,0,
660623090158526905,Lovely 2-bedroom serviced apartment in Bristol,466884270,Mint Stays,,St George Central,51.4609766,-2.5396528,Entire home/apt,114,2,1,2022-09-19,1,1,150,1,
660740537078090790,"Peaceful studio in Clifton, Bristol",79826129,Olivia,,Clifton Down,51.4627706676846,-2.6106268912553787,Entire home/apt,60,7,1,2022-09-08,1,2,0,1,
661394481033412254,Cheerful 2bedroom home with free parking.,217028413,Alatoru,,Horfield,51.4908811,-2.5926197,Private room,220,1,0,,,3,365,0,
661433018927355458,Lovely 1 double bedroom with free parking.,217028413,Alatoru,,Horfield,51.4908811,-2.5926197,Private room,70,1,2,2022-07-18,0.81,3,363,2,
661509621965515749,Spacious bedroom in central Bristol flat,1753958,Duncan,,Cotham,51.46179063410349,-2.6005701809509207,Private room,80,1,10,2022-09-11,3.90,1,353,10,
661996678165194048,Bright and spacious 3 bedroom home,21293526,John,,Brislington West,51.4384,-2.55385,Entire home/apt,150,4,1,2022-09-05,1,1,0,1,
662010145400286530,Newly-converted 1-bedroom flat in prime Clifton,48225137,Adam,,Clifton,51.45888,-2.62008,Entire home/apt,120,2,4,2022-08-29,1.79,1,173,4,
662160198539225934,A Bright Peaceful Retreat for you to Rest.,51857381,Jaimie,,Eastville,51.4733701,-2.5472949,Private room,50,2,4,2022-09-20,1.94,2,337,4,
662182734021982846,spacious double room to let mon-fri. Modern 3bed,66375176,Austin,,Lockleaze,51.49327320333133,-2.5743022576721275,Private room,24,30,0,,,1,334,0,
663069319229985329,Garden Flat in Windmill Hill,255960105,Ella,,Windmill Hill,51.43936,-2.59305,Entire home/apt,79,2,4,2022-09-11,3.75,1,89,4,
663193963114338931,Lovely loft overlooking nature,193020762,Augusto,,Hengrove & Whitchurch Park,51.40958,-2.58873,Entire home/apt,38,2,5,2022-07-29,2.00,1,0,5,
663487446602496937,Light bright large double bedroom.,41029357,Elza And Nick,,Southville,51.44301,-2.60403,Private room,75,1,11,2022-09-06,4.40,1,80,11,
663502203761249943,Loft One,441005352,Emma,,Southville,51.44112,-2.60036,Entire home/apt,193,1,0,,,8,333,0,
663641057488500468,End terraced 4 bed and private garden,19404394,Robert,,Windmill Hill,51.43577331982375,-2.597057595849037,Entire home/apt,160,3,0,,,5,346,0,
663761574725102290,"Trendy eco house with garden in Werburghs, Bristol",57800479,Yasmin,,Ashley,51.46871,-2.57796,Entire home/apt,100,2,2,2022-09-04,2,1,16,2,
663768305706298403,Lovely double bedroom with ensuite,454643765,Andrew,,Bedminster,51.44054,-2.62052,Private room,68,1,3,2022-09-14,1.17,1,327,3,
663776031549676601,Bright & Spacious Family Townhouse - with Garden,3307675,Juliet,,Brislington East,51.44914,-2.54743,Entire home/apt,159,2,6,2022-09-04,2.90,1,12,6,
663869948452446962,Large central well equipped flat w private garden,1255401,Ana,,Cotham,51.46688,-2.59524,Entire home/apt,112,7,0,,,1,37,0,
664053501302313059,lovely 1-bedroom Annexe with free onsite parking,467715678,Debbie,,Brislington East,51.41447,-2.50531,Entire home/apt,72,1,16,2022-09-18,6.49,1,339,16,
664329554369420144,Eastgate Way 3 by Tŷ SA - Sleeps 4,330344434,Tŷ SA,,Eastville,51.47419,-2.5485,Entire home/apt,147,2,3,2022-09-11,1.48,2,362,3,
664507782041161317,"Great 2.5 bedroom home, outdoor space and parking",299010232,Lisa,,Brislington West,51.44453,-2.56372,Entire home/apt,180,4,0,,,1,154,0,
665194855096574527,"Centraly located,perfect for students/group stays",465329309,Vicram,,Lawrence Hill,51.4633384206038,-2.5704390183091164,Entire home/apt,91,30,0,,,2,348,0,
665229067530716278,★Luxury Apartment★Clifton★Pleasure★Business★Wifi★,154152507,Callum,,Clifton Down,51.46484,-2.61419,Entire home/apt,158,15,1,2022-08-31,1,3,232,1,
665521223053349384,Sunny room + private bathroom overlooking garden,468097487,Caroline,,Knowle,51.42769,-2.57303,Private room,31,2,5,2022-09-12,2.42,1,337,5,
665597531854157805,Stunning Spacious Bristol Getaway,114170751,Lily,,Redland,51.47095,-2.60612,Entire home/apt,170,2,7,2022-09-05,3.13,1,334,7,
665641662856237810,Loft Two,441005352,Emma,,Bedminster,51.44117,-2.60189,Entire home/apt,193,1,1,2022-09-04,1,8,334,1,
665666237090352197,1 Lovely double bedrm with free street parking,217028413,Alatoru,,Horfield,51.4908669,-2.5927888,Private room,70,1,3,2022-07-17,1.22,3,365,3,
665682349747684787,Newly built 2 bed home with free parking on prem,456801963,Samuel,,Avonmouth & Lawrence Weston,51.4913118,-2.6847213,Entire home/apt,130,1,6,2022-08-14,2.43,1,358,6,
666390998732008552,Harbourside Haven,427902415,Katie,,Hotwells & Harbourside,51.44916,-2.61148,Private room,91,1,4,2022-09-18,1.64,1,304,4,
666465272444810373,Stylish Comfortable Bristol Town house.,152416038,Chris,,Redland,51.47588,-2.59751,Entire home/apt,98,3,1,2022-08-13,0.75,1,69,1,
667542560898687204,Charming 2 Bedroom flat with large private terrace,48834812,Alain,,Knowle,51.43539,-2.56977,Entire home/apt,129,2,2,2022-08-29,1.00,1,8,2,
668636684342398729,Beautiful home located on the Downs in Bristol,82621612,Geoff,,Westbury-on-Trym & Henleaze,51.48079,-2.61424,Entire home/apt,550,7,0,,,1,54,0,
668686933880800950,"Pretty, 2 bedroom cottage on quiet road",145380939,Lizzy,,Bedminster,51.43088,-2.62373,Private room,45,1,15,2022-09-18,6.62,2,67,15,
668690642832645960,Cosy 1 Bedroom/Study in Lovely Home,6132819,Alison,,Ashley,51.4709,-2.57656,Private room,45,2,4,2022-09-04,2.31,1,355,4,
668871154880148931,1-bed flat in Montpelier,355782550,Christopher,,Ashley,51.46604,-2.59036,Entire home/apt,73,1,2,2022-09-08,2,1,327,2,
668910748763167186,Lovely 1-bedroom garden flat with free parking.,25962080,Sunita,,Redland,51.47221,-2.6127,Entire home/apt,140,2,8,2022-09-05,3.87,1,224,8,
669127663432017539,"Cottagey home, gorgeous space, friendly cat.",299757420,Sophie,,St George Central,51.46293,-2.53614,Entire home/apt,75,3,1,2022-09-05,1,1,56,1,
669156779164404573,Lovely one bedroom flat in the city centre,448055485,Lorenza,,Ashley,51.46311,-2.58557,Entire home/apt,44,1,6,2022-09-18,3.00,1,15,6,
669443486998034711,Your Apartment Mortimer Road,125651447,Your Apartment,,Clifton,51.45612,-2.61605,Entire home/apt,339,1,1,2022-08-14,0.77,64,272,1,
669527074028728428,College Mews by MGroupSA,444282598,M-Group Serviced Accommodation,,Hotwells & Harbourside,51.45059,-2.60336,Entire home/apt,176,2,6,2022-09-19,3.05,5,336,6,
669529935575926019,Sunny double room in shared house,86384052,Ashley,,St George Central,51.46291,-2.52622,Private room,32,1,5,2022-09-13,2.50,2,8,5,
669625242413640364,Double room in shared house,86384052,Ashley,,St George Central,51.46388,-2.52784,Private room,35,1,10,2022-09-17,4.62,2,68,10,
669944142219579898,"Charming, Cosy & Central - Parking Available!",13318701,Ben,,Southville,51.44311716178918,-2.6029049883605904,Entire home/apt,104,2,7,2022-09-18,3.50,1,109,7,
670095604287310314,"Beautiful 3 bedrooms, one is en-suite and is not",454559181,Saidou,,Henbury & Brentry,51.52551155750635,-2.5861168652772903,Private room,45,1,2,2022-07-22,0.95,1,294,2,
670100103800016170,Cheerful 2 bedroom victorian house with patio,403524139,Gillian,,Clifton,51.45236,-2.61686,Entire home/apt,55,2,6,2022-08-22,3.00,3,232,6,
670805459971824356,Gorgeous 2 bedroom apartment edge of Cabot Circus,51686051,Michael,,Ashley,51.46066,-2.58748,Entire home/apt,157,14,1,2022-07-26,0.52,17,83,1,
671491759074930582,4 bedroom property in St Pauls,88323126,Zohra,,Ashley,51.46395,-2.58456,Entire home/apt,291,1,5,2022-09-04,2.83,1,355,5,
671505580628945689,A lovely two bedroomed duplex room,40467207,Louise,,Southville,51.4442298,-2.612984,Private room,150,1,0,,,2,295,0,
672116948128239650,Lovely 2 Bed Loft style apartment,345780613,Naz,,St George Central,51.46372,-2.50312,Entire home/apt,250,2,0,,,1,365,0,
672166557530636835,Modern 2-Bedroom Home,432930332,Atikah,,Lockleaze,51.49881,-2.56151,Entire home/apt,131,2,1,2022-08-14,0.77,1,340,1,
672446951897796485,1 bedroom maisonnette with courtyard and Misr cat,34943171,M-G,,St George Central,51.4633058,-2.5144007,Entire home/apt,70,1,1,2022-09-14,1,1,45,1,
672739841601042523,Harbourside - Entire Maisonette - Bristol Marina,21176789,Justine,,Hotwells & Harbourside,51.44763,-2.61356,Entire home/apt,107,1,6,2022-09-16,3.91,2,0,6,
673042459826883502,Private room in a modern + convenient 2-bed house,94797087,Ben,,Lockleaze,51.50897,-2.54291,Private room,47,1,1,2022-09-02,1,1,353,1,
673557997079291549,Exceptional Renovated Period Home in Clifton,470110199,John,,Clifton Down,51.46624,-2.61655,Entire home/apt,350,1,3,2022-08-15,1.70,1,328,3,
674306597544479984,Brand new stunning apartment close to Bristol City,13704406,Jules,,Ashley,51.46662,-2.58973,Private room,65,3,0,,,2,223,0,
674394057373831543,Colourful Three Bedroom Victorian House,77934145,Robin,,Easton,51.46452,-2.56267,Entire home/apt,90,2,0,,,1,83,0,
675072639774340839,Double room in relaxed townhouse,27548903,Rubin,,Clifton Down,51.4673421256316,-2.6094394999999992,Private room,80,2,0,,,1,88,0,
